standard,exponential,lorentz
0.622178,1.96975,1.67693
0.38654,0.0201856,18.9627
0.645396,1.67073,0.549133
0.928432,0.118762,-0.362207
0.524388,2.24357,-0.288453
0.953189,0.656654,-27.712
0.356888,1.14607,1.45604
0.0562452,0.870099,-1.38347
0.692616,0.727008,-21.212
0.21398,2.17342,2.11057
0.948223,0.969728,1.19843
0.700673,0.934512,0.539745
0.606669,0.490128,3.04709
0.978362,2.53626,0.56467
0.542836,0.647163,0.442957
0.852984,0.477031,-0.344326
0.582427,1.27164,-0.381602
0.340323,1.66671,-3.74101
0.398225,1.56882,2.65322
0.0248552,2.15497,1.03478
0.810835,0.402441,-0.744126
0.932528,0.545885,1.93353
0.829838,0.502581,0.123559
0.319351,0.922817,0.836489
0.014447,1.00743,-82.6106
0.385898,0.719365,-1.49856
0.758958,1.44019,-1.54622
0.315176,2.59121,0.144596
0.833636,1.39981,0.448092
0.878202,0.308582,-4.02353
0.718078,0.0711703,1.37966
0.0612202,0.421408,4.80143
0.842206,0.464017,1.82537
0.979625,1.065,-0.707511
0.786048,0.168975,1.1454
0.735122,0.48983,1.24861
0.914635,0.778023,2.01727
0.721138,0.514055,-0.318623
0.111573,3.12727,0.53622
0.0203453,0.707334,0.217423
0.52637,0.453078,-0.560592
0.0536817,0.0432338,-1.49586
0.184987,1.63878,0.843346
0.428777,0.698778,-0.201689
0.12272,0.545353,7.60624
0.732167,0.760358,0.101086
0.508476,2.87342,-0.494407
0.786577,2.38866,2.46581
0.755467,2.77152,0.634779
0.716656,0.00681368,0.860453
0.874117,0.731167,-0.963512
0.275261,0.761192,0.520332
0.229943,0.34604,-2.08421
0.970751,0.315661,4.47559
0.0736384,0.555307,-2.05152
0.861639,0.0954219,-1.30613
0.656032,0.517142,-0.0324015
0.0601169,2.59862,-1.71448
0.926164,0.140104,3.24073
0.96212,1.19147,-0.0404639
0.837519,0.377529,0.014443
0.186842,0.238766,1.02246
0.319308,1.11038,-0.596209
0.790416,1.16622,23.6547
0.804878,1.53476,0.437977
0.681258,0.824752,-1.13046
0.219869,1.05543,1.15779
0.273131,0.955497,-2.15335
0.0926819,0.475314,0.198664
0.924128,0.147395,-0.119649
0.934315,0.224365,0.0817264
0.64407,1.0029,13.9484
0.33628,0.679719,0.235294
0.0694989,0.479744,0.469729
0.303982,0.644909,-0.0487922
0.0230603,1.00866,-1.36782
0.321403,0.565063,-1.58027
0.631747,0.907206,-1.09387
0.929034,3.33206,1.2303
0.345159,0.185772,1.943
0.829431,0.193618,-0.727379
0.307663,0.144657,-0.0961624
0.259066,2.7762,-0.890619
0.0465648,2.01113,-17.6981
0.200815,0.615042,0.981934
0.612999,2.12972,-2.00089
0.702891,0.106831,2.40183
0.768288,0.625244,-0.228315
0.366621,0.349672,-1.93407
0.7786,1.70259,3.09307
0.4383,2.03172,1.14033
0.0604818,0.670404,1.2211
0.706512,2.09352,-0.0351078
0.598622,1.49838,-0.971056
0.893093,0.335587,-1.47087
0.430685,1.0375,-0.757201
0.170146,0.00868733,-1.68268
0.745834,1.01141,0.817648
0.876619,0.197857,0.406793
0.0684164,1.31358,0.0526075
0.993716,0.863554,0.355426
0.628624,0.976188,-0.20574
0.927763,1.53645,8.69056
0.905456,0.358292,0.175253
0.556056,0.551504,0.0177202
0.792064,1.65431,63.8438
0.878287,0.0208081,0.248126
0.263606,5.06524,0.0393688
0.607643,2.86721,0.528745
0.760695,6.2021,3.02118
0.0835711,1.12367,-0.818431
0.846126,2.31611,1.83849
0.585418,0.491236,-0.847261
0.152087,2.55404,11.8359
0.826165,0.879781,-3.15653
0.110673,1.78752,-2.30547
0.967213,1.25917,5.8964
0.894684,1.64621,1.66075
0.537434,2.63647,-0.782529
0.704443,0.184549,0.216455
0.74884,1.00359,2.97593
0.966918,0.145849,-1.69973
0.601649,0.258397,0.634493
0.448968,3.39034,-1.20871
0.92759,2.02285,-1.43583
0.711609,1.42956,0.336293
0.403798,0.73807,-0.707675
0.854261,0.248025,0.33805
0.287594,0.36216,-0.657588
0.413665,1.55872,-1.74326
0.162469,0.278961,2.83029
0.0598403,0.0796986,0.38757
0.400861,0.324778,0.103292
0.37217,0.0462583,-0.168188
0.0634707,0.132624,-1.54031
0.902711,0.308256,-0.310866
0.334753,1.10232,2.23072
0.530886,2.65272,-0.208374
0.796215,0.471411,-2.329
0.177249,5.51742,-0.422188
0.50049,0.49852,-2.67864
0.2037,0.841717,-1.45483
0.216929,0.597898,-1.63779
0.475688,1.62666,0.229466
0.952317,0.173399,0.0349172
0.361963,2.23207,2.07649
0.350701,2.46798,-0.248384
0.895775,2.01302,-0.0890445
0.474012,2.17836,-3.43611
0.125977,0.466336,-1.74762
0.0344757,2.75321,1.05301
0.708074,0.891459,0.511947
0.345417,1.54218,-3.00144
0.779194,0.562131,-0.469211
0.337925,0.10631,-0.881239
0.342159,0.0433881,2.39246
0.799757,1.45632,-0.321878
0.0253214,1.30824,3.03237
0.527576,0.0282564,0.0342976
0.0499634,0.217201,0.815621
0.052215,0.538154,-45.8327
0.0290888,1.91153,-0.814906
0.216654,0.613654,-0.247772
0.826158,2.15079,0.593463
0.247237,0.478092,-4.14502
0.682865,0.0639386,0.0940427
0.830151,0.0634972,2.75889
0.818512,1.12213,-5.45913
0.738246,0.626579,4.36131
0.654559,0.490447,0.782661
0.379293,1.14691,1.5913
0.973549,0.152771,-3.1242
0.437135,0.388412,6.8036
0.196877,0.0973778,-0.3819
0.455565,0.680638,-32.8606
0.180898,1.52538,1.84165
0.366493,0.117982,-4.36501
0.00244257,0.401438,-2.75716
0.401971,1.23413,-0.116727
0.0687979,0.505902,-20.5542
0.485673,0.463029,0.644641
0.110505,1.02768,-1.12091
0.7845,0.0424133,16.814
0.947243,0.297354,-0.613031
0.969572,0.3498,4.63408
0.0150332,0.998821,-6.58919
0.962413,1.34871,2.19147
0.496947,2.70404,-1.11074
0.679472,0.288993,0.442497
0.665286,0.148384,-1.21061
0.0408523,0.211338,-1.94862
0.683195,3.60766,0.296351
0.0179923,0.695688,3.94201
0.43201,0.428971,1.28592
0.488436,0.143521,79.3118
0.273945,0.823481,2.13644
0.800841,0.324254,15.2331
0.747267,0.322054,-0.463491
0.827242,0.634801,0.894149
0.22023,0.26538,-0.552333
0.458522,0.828093,1.33726
0.894415,1.75597,3.24872
0.0705525,0.362507,-3.4256
0.191702,0.247142,-0.0908588
0.709738,1.3062,0.288685
0.176534,0.359358,1.91303
0.918698,2.37384,0.756933
0.647618,0.135962,0.287654
0.889275,0.906334,-0.214191
0.74505,0.953723,1.79674
0.455399,0.0869147,0.0810803
0.0788086,1.09066,0.11717
0.0875213,0.21256,0.303312
0.0124689,0.145688,-1.47727
0.452495,0.15205,0.431816
0.313304,1.2542,0.139023
0.0432081,0.796785,1.90249
0.559892,2.90789,0.582774
0.0324179,0.390736,-1.67095
0.0899208,0.310675,-2.59237
0.858882,0.00293239,0.115819
0.506019,2.93752,-0.0336518
0.904126,1.71157,-12.2447
0.241877,1.79395,-3.59757
0.769303,1.81151,0.162373
0.622873,0.150909,8.01781
0.634386,3.13475,-71.5391
0.786465,1.54696,-0.836601
0.732227,0.64523,2.13481
0.226739,2.82646,0.791418
0.303789,0.0882065,-0.330469
0.696108,0.782066,0.387565
0.0307801,0.0288195,-0.389822
0.671613,0.633497,1.08492
0.693136,0.216786,0.268893
0.0583919,0.0690333,-1.82925
0.535069,0.879319,-2.40663
0.726375,2.0266,-12.644
0.0247625,0.263151,0.264153
0.364422,0.948485,-3.52856
0.0822656,1.12841,0.567329
0.294383,2.49367,-0.546851
0.824973,0.108717,-5.54071
0.661342,1.8088,6.27672
0.569845,0.618382,1.87502
0.872215,0.335494,0.832592
0.164483,2.68188,-2.27539
0.850037,0.0821182,-2.02829
0.942923,5.06021,-0.713478
0.348883,1.96551,-0.842158
0.266027,0.461828,1.02463
0.305679,0.288237,-0.475916
0.0768706,0.204834,-3.33616
0.69245,1.33817,-0.73689
0.0410867,1.62581,0.968154
0.768324,1.00468,-0.449467
0.550128,0.390173,0.986718
0.701084,2.66539,50.2991
0.73597,1.52011,-2.21986
0.833468,0.51988,-0.361934
0.0650151,0.157305,-1.93142
0.222234,2.52458,0.341491
0.642632,0.819365,-0.583349
0.827361,0.971415,-0.124454
0.558345,0.112207,-3.49439
0.447657,0.364272,0.426349
0.27922,0.961317,2.4182
0.0565737,2.21567,-0.272714
0.256965,0.718154,-0.530128
0.423145,0.486352,2.26257
0.993183,0.635774,-0.903364
0.772441,0.766472,-0.752924
0.640454,0.508113,0.201075
0.58824,0.317841,0.102626
0.415988,5.05412,-1.3515
0.303674,0.572087,0.557868
0.694798,0.29712,6.81221
0.770231,1.00403,0.587075
0.339375,0.607902,0.268026
0.0187282,0.319859,-0.582848
0.353828,2.12304,0.561133
0.854022,0.322493,-0.330009
0.531186,0.0122817,-1.07312
0.63609,2.16448,-0.925115
0.662916,0.860601,0.462838
0.559783,0.374846,0.678809
0.813038,1.36091,-0.154057
0.17705,2.64181,5.56725
0.151074,1.49429,0.710304
0.0768582,1.03322,-1.17966
0.837452,0.729086,-5.50376
0.0419337,0.135684,-10.0133
0.0091993,0.865613,-2.65566
0.387509,2.08501,-1.59259
0.789913,1.39668,-3.47018
0.496224,0.932156,0.67097
0.945398,0.118667,-1.57169
0.0983669,2.39634,6.60118
0.46924,0.240957,-0.194416
0.7052,0.146352,-7.04672
0.681589,0.99818,-14.0789
0.580709,0.418039,0.809369
0.541453,0.881982,-0.0269977
0.501136,1.12835,-0.529802
0.783151,0.431047,0.893687
0.771202,0.008206,0.706568
0.298109,3.1139,2.50513
0.671031,0.0690631,7.95349
0.346119,2.44726,2.2426
0.639587,1.49866,2.64986
0.966125,0.467757,1.33388
0.799183,2.92636,-7.09508
0.631182,0.81241,-0.815812
0.0949067,1.38473,6.57129
0.905082,0.124027,-0.726338
0.890482,0.278425,1.77215
0.313764,0.47143,0.797429
0.951797,1.56983,3.43451
0.188636,0.833162,4.79536
0.15852,0.748945,-0.39876
0.0542143,0.00278845,-0.531273
0.956514,1.10282,-1.71468
0.804114,0.128355,-2.44416
0.727745,0.0361996,4.6081
0.677274,0.830145,3.92176
0.190793,1.23648,-0.843055
0.629895,0.270291,-0.602877
0.529934,0.998058,1.61519
0.637512,0.45462,1.96018
0.311272,1.99651,-0.348822
0.481436,0.55767,2.4984
0.549883,2.42321,0.510308
0.545516,0.838366,0.177543
0.892566,0.0932548,0.5551
0.77753,0.639042,1.15727
0.69002,0.218115,-1.39232
0.402727,0.717791,0.333715
0.941632,0.799842,0.219958
0.0987387,0.86896,-0.521714
0.993734,0.596068,-0.279234
0.561668,1.30033,-0.179852
0.726814,0.0456009,-0.767207
0.326208,3.32116,-0.0882834
0.626674,0.0635499,-1.05781
0.169837,0.343961,1.4133
0.172833,1.9467,-0.87311
0.803849,0.295417,-0.355538
0.916774,1.57753,1.34828
0.502916,1.08602,0.906917
0.937578,0.224096,-2.77487
0.608944,0.109579,-2.46774
0.66883,0.64314,0.400106
0.835733,1.12579,-0.874836
0.101199,3.26246,-0.296849
0.500778,1.14579,-4.32288
0.888308,2.29581,0.993917
0.683172,1.1113,1.43732
0.324871,0.275696,0.914074
0.305085,0.0371306,-0.246284
0.680648,2.19582,5.51505
0.870008,0.177104,19.1316
0.00645282,1.66579,0.00749183
0.651712,0.321907,-0.263265
0.364491,3.52863,-2.0207
0.116622,0.977636,3.74628
0.972809,1.60632,-0.50966
0.287548,0.520263,10.008
0.396305,0.609153,-0.22225
0.97117,0.502224,-0.31507
0.67213,0.892722,1.14981
0.216706,2.03495,-0.740226
0.415282,1.40926,-0.718228
0.948765,0.0820775,0.0780569
0.701214,2.64741,-1.91496
0.161403,1.88028,0.0745451
0.164832,0.19404,-4.57062
0.781497,1.03317,0.48701
0.328357,1.11413,-1.30084
0.182575,0.761208,-1.07519
0.0335432,1.54737,-0.526254
0.522921,0.75613,-0.0953649
0.926694,0.796422,-16.6825
0.547794,1.10292,7.64153
0.00533558,0.62718,214.848
0.826389,4.21193,-69.5704
0.859057,0.0350402,-0.68552
0.290651,0.981881,0.949444
0.656096,0.336004,0.464826
0.624016,0.608202,-0.739789
0.265625,0.137616,-0.379046
0.481682,0.895435,0.869416
0.9413,2.01957,4.05205
0.424115,1.54359,0.39259
0.780812,0.114212,54.5535
0.543799,0.643858,0.490095
0.563686,0.285746,0.16186
0.927783,0.124829,4.1476
0.79551,0.538778,-0.915755
0.41883,3.58847,0.817252
0.0885031,1.49007,-1.63303
0.204455,0.627354,-4.29691
0.303409,0.967159,0.219109
0.856258,1.89911,-0.182185
0.301376,0.295818,-4.52449
0.48235,3.292,0.206729
0.412615,0.288268,0.188658
0.286891,0.580803,0.0335311
0.914468,0.501882,4.89096
0.0797872,0.462221,0.606467
0.522284,0.447093,-0.632458
0.80563,0.298159,-3.42518
0.173032,1.18159,0.845739
0.16049,2.12329,-0.482381
0.182808,0.516676,0.22508
0.76746,0.870787,0.550581
0.468208,1.1719,2.16546
0.0297894,0.09391,1.22963
0.470831,1.56027,0.228103
0.854476,7.31685,1.2975
0.213149,0.654546,-0.542199
0.44468,0.855917,-0.00275919
0.979,0.0350335,1.08018
0.560331,2.96892,-0.151517
0.197396,1.47958,-3.53577
0.890951,0.81867,-3.04474
0.375789,0.11935,0.335695
0.629738,2.52001,0.0559152
0.826401,2.99639,-6.45594
0.643399,2.12221,1.78762
0.0325578,0.914274,-0.149637
0.758225,0.637006,1.16149
0.225945,0.113147,-1.2645
0.484718,2.02053,-2.47238
0.011625,1.80194,8.26638
0.881372,1.61447,0.388741
0.509875,0.30563,1.36388
0.68595,2.80027,1.75517
0.297555,0.0692489,-2.55174
0.649669,0.143214,-1.20205
0.658341,0.000702216,-0.0509204
0.873139,1.99476,-3.30174
0.540099,2.28602,-2.03572
0.587301,0.642998,0.863451
0.73509,1.1767,0.104408
0.00441416,2.08951,0.419382
0.735722,3.02952,-0.0194441
0.269653,1.19526,-0.466062
0.607931,0.106923,2.39468
0.298477,0.430752,1.06792
0.648902,0.271481,0.413712
0.329995,2.0787,-0.226742
0.166495,0.24198,1.36349
0.685166,1.69555,-0.112901
0.776413,0.0301377,0.124174
0.832183,0.195316,-1.51564
0.214746,0.132236,-0.980451
0.44331,2.64331,4.38427
0.16851,0.0811412,0.084293
0.540677,0.708649,0.417255
0.930247,0.217278,-0.602924
0.058714,2.57439,-0.899376
0.289917,1.06724,0.877056
0.805755,1.57681,-1.33526
0.924254,1.07719,-1.27531
0.0402555,0.54475,-0.202671
0.649131,0.522067,-2.36125
0.490378,0.0725802,-0.368762
0.62169,0.488438,0.778735
0.195463,0.679983,-1.38765
0.433916,0.396781,2.19952
0.832268,0.217723,-0.395319
0.741855,1.48445,-0.142424
0.565486,0.156379,0.0303358
0.619842,2.28825,0.200555
0.00274589,0.413939,-1.18019
0.152052,0.249579,1.81499
0.386305,0.070592,-1.0001
0.691868,0.817261,2.22305
0.941818,2.24148,-2.19301
0.0587419,0.129567,5.5837
0.767826,0.438642,0.557765
0.42977,0.0749419,1.97698
0.771731,1.85502,-1.94515
0.384514,0.215239,-0.817422
0.610791,0.0426207,0.413434
0.318598,0.278111,0.526826
0.580283,0.0147345,-6.55307
0.963134,0.767418,-1.68458
0.115266,0.917976,-0.719471
0.686376,1.10175,-0.143715
0.887971,0.387803,0.776656
0.796866,0.247297,-1.49958
0.231965,0.311205,-0.294128
0.24234,0.641066,-0.605287
0.843566,1.51274,-0.0331564
0.706744,0.563989,-2.76582
0.883326,2.50686,-13.0902
0.358675,0.124867,-1.52705
0.710889,0.694977,-1.81145
0.132622,0.0909365,0.662688
0.705753,1.67406,-0.141975
0.243981,0.309115,-0.444138
0.00179252,0.524217,-0.0144274
0.189699,3.86228,-0.124465
0.56477,0.476256,-1.39894
0.603406,0.822895,-1.05369
0.569248,0.433742,-0.067851
0.164561,0.864396,-7.56544
0.954137,0.195337,0.772764
0.943227,1.68292,0.398765
0.898747,0.780034,-0.296138
0.957995,1.48119,1.517
0.547758,1.33074,2.47411
0.299965,0.125846,0.495495
0.931076,0.959117,-0.0519706
0.294245,0.559984,-5.44824
0.225189,0.0462171,-0.736481
0.767888,1.38536,-1.82461
0.126259,1.32451,-0.0802628
0.275923,1.11913,-0.439231
0.589586,1.21186,-0.473079
0.145086,0.0910658,-1.55074
0.654604,0.172725,-0.187618
0.748212,0.133377,-0.233912
0.749332,2.678,0.324207
0.666501,0.569411,-18.9886
0.000205747,0.0544271,-0.0306294
0.341766,1.15669,0.534819
0.505768,1.2545,0.802911
0.961034,0.455588,-0.735432
0.715051,0.612126,1.52091
0.606132,0.777974,1.50095
0.300051,3.71305,-0.971417
0.84594,0.769531,-4.83419
0.304268,0.546206,1.69508
0.658423,0.0455822,0.496913
0.699265,2.84699,0.212413
0.611284,1.33288,-1.68362
0.397799,0.577642,-0.0321919
0.808319,0.866036,0.0541453
0.87861,0.791045,0.273619
0.274691,0.0791837,-11.6116
0.519511,3.04412,0.93688
0.95148,0.272447,-0.732726
0.672262,1.45929,-41.3569
0.595404,1.03485,-0.629732
0.356694,1.29958,0.910763
0.639621,0.476912,0.216068
0.166124,0.394167,-0.935419
0.0889388,1.22683,1.19486
0.822324,0.278965,0.437966
0.845603,0.497224,-0.352995
0.492957,4.8125,-2.58445
0.0100991,1.78152,1.50079
0.156918,0.536877,-0.149525
0.973783,0.215058,271.666
0.122701,0.097737,-1.48864
0.372586,0.401703,0.666116
0.510199,0.397423,-0.683968
0.765984,0.434656,-3.54531
0.33243,0.893607,1.36747
0.116089,0.775076,-2.49018
0.955099,0.601943,1.66539
0.787045,1.62869,6.75787
0.162181,0.815144,0.270045
0.0538245,0.0992825,1.36984
0.7043,1.8289,0.0449853
0.22495,2.41396,-0.945062
0.641708,0.020285,1.55074
0.240753,0.116255,-0.834626
0.814981,2.15697,-0.331359
0.111782,0.307208,-7.61107
0.69232,0.292003,8.96667
0.869862,0.69444,-2.55335
0.179691,1.61004,-81.7185
0.784664,1.93744,-1.82901
0.306733,1.44216,1.94981
0.174182,0.786715,1.70896
0.815236,0.40375,1.05468
0.700648,2.24841,-2.22321
0.48411,1.4832,-0.342544
0.49788,1.2902,-1.66542
0.988593,0.523522,-0.100977
0.555266,0.0543946,-0.180484
0.199027,0.108491,-3.16173
0.581536,0.0549677,0.135608
0.576662,0.386982,0.462857
0.208776,1.37365,-0.18854
0.320249,0.525991,0.884345
0.0342986,0.312457,-0.390485
0.168949,0.219965,-11.564
0.093591,0.445396,9.11358
0.932416,2.52686,0.362552
0.257329,1.39313,0.232121
0.119233,0.465076,3.68296
0.676203,0.333819,-0.557507
0.671589,1.04064,1.59235
0.0258894,1.68203,0.201036
0.270049,0.0356735,1.2382
0.0110253,0.0652429,-2.9324
0.341245,1.38578,1.34364
0.287489,0.691901,-2.14776
0.055167,0.12527,-0.813215
0.50479,1.10492,16.7077
0.761745,2.18618,0.604494
0.215289,0.840663,-3.44282
0.678935,0.736958,5.52075
0.47988,0.767818,0.475681
0.213119,0.294184,1.69424
0.362796,0.482699,-0.507329
0.0323686,0.123972,0.810243
0.973522,3.26642,-1.45333
0.30386,0.311353,-0.311463
0.059918,0.666372,3.95637
0.795718,0.912179,-0.330261
0.146036,0.0237002,-0.269622
0.139256,1.76689,0.52161
0.602517,0.785602,-9.06668
0.0633377,0.74008,0.716882
0.62319,0.83397,0.253429
0.429832,0.690274,0.012944
0.917323,0.822912,1.38011
0.982938,0.502756,-0.595417
0.711464,2.22399,-1.90106
0.988135,0.126035,-4.99573
0.299801,3.00315,5.89808
0.907798,0.371989,-1.58152
0.566043,0.723505,-1.546
0.881185,0.326528,-0.458551
0.561423,1.92116,-0.12292
0.903515,1.15071,-0.48391
0.643609,0.283106,3.63119
0.463191,2.28196,-7.60275
0.990623,0.319163,1.05467
0.0230352,0.429843,0.806381
0.938133,1.02314,-0.95393
0.392044,5.32521,-0.627851
0.403138,0.108141,0.519893
0.36382,1.1753,-2.91036
0.0994477,0.953439,0.517342
0.472886,3.25015,2.74429
0.175813,0.372073,0.606715
0.754115,0.357054,2.12563
0.311678,0.301973,-8.58189
0.368524,0.216344,0.315022
0.435362,0.929201,-1.26551
0.0928238,0.636982,0.388863
0.220414,0.432425,-0.575535
0.621582,0.595952,36.7626
0.890934,0.407791,-0.409276
0.406879,0.0261417,6.55977
0.921861,1.9868,0.0216338
0.455186,0.90031,-0.536208
0.506213,0.967189,-0.92808
0.0152555,0.765327,-69.6408
0.460255,0.877681,6.48916
0.0221763,0.484151,-2.49358
0.121494,0.493025,-0.452844
0.629782,0.000198347,1.07074
0.0371189,0.272594,-0.607267
0.378006,0.328749,1.55793
0.0459994,1.42764,2.50915
0.516136,0.0304643,5.16564
0.551199,1.92805,0.333153
0.836598,0.0822716,-10.581
0.801236,2.14785,-0.137462
0.126392,0.0609673,-4.03869
0.71406,1.26237,-3.50006
0.564663,0.200606,-1.6007
0.832306,1.49692,-0.500386
0.946026,0.471022,-1.71697
0.094733,0.142853,0.284198
0.467788,0.799507,1.34025
0.808974,1.88272,-0.127381
0.128507,1.36546,-0.68633
0.52778,0.73156,-2.85899
0.466762,2.06203,0.984103
0.774097,1.29574,-1.04429
0.180764,3.43071,-6.1467
0.581584,0.972026,-1.56464
0.156894,0.0914804,2.77143
0.994666,2.45491,0.407691
0.280624,0.652679,-0.313806
0.655436,1.66388,1.75091
0.244948,0.432717,1.32133
0.0297193,1.80109,-2.43422
0.426424,0.395023,-0.550204
0.901419,1.02314,-0.457506
0.881982,1.29165,-1.15434
0.818159,0.633432,0.187052
0.619625,1.85494,-88.5773
0.915564,1.55204,2.91307
0.526677,0.758525,1.18329
0.0451686,0.380665,2.25331
0.649699,2.1174,2.24303
0.0960934,0.0021788,-0.245593
0.909644,0.720338,0.376271
0.674291,0.726174,1.62976
0.179308,0.409949,0.405292
0.0277201,0.055639,-0.00148805
0.307759,2.15926,2.05843
0.307968,0.123548,1.90783
0.0158311,0.617485,0.470814
0.241148,0.795111,1.50392
0.118456,0.206554,4.2292
0.405734,0.758273,-0.68268
0.407549,0.177261,1.87539
0.45665,1.12637,1.20421
0.742614,2.27025,-18.5353
0.758494,2.04672,-0.599295
0.530688,0.789,4.7342
0.908635,5.37325,-2.16617
0.293327,0.126216,-2.84097
0.870226,0.0642447,4.54378
0.0546154,1.71256,-4.8503
0.742284,0.974807,-1.24751
0.554483,1.78025,0.283947
0.884562,0.590945,0.585336
0.710546,0.311992,-0.371202
0.670184,2.15187,0.102075
0.982344,0.329299,0.564027
0.731573,2.92135,41.32
0.474342,0.797621,-2.43413
0.19148,1.5088,25.598
0.0956984,1.02206,-2.05231
0.546581,0.140836,0.875292
0.542564,0.380011,2.413
0.542592,0.323919,-10.5173
0.212819,0.390984,0.548456
0.884001,1.98138,1.18563
0.375572,0.0737438,-0.663426
0.219542,0.529349,0.358705
0.699438,1.63848,1.66771
0.539564,5.49208,-2.08822
0.250904,3.18346,6.49482
0.159083,2.06287,1.22381
0.380794,2.02235,-0.0912301
0.0972356,0.567183,0.626003
0.969497,0.557407,0.771078
0.479133,1.89107,0.697112
0.88819,0.49876,7.0417
0.794752,0.020936,0.865878
0.447923,1.00843,-12.3781
0.767736,0.548988,-1.29833
0.958359,0.932419,-0.0191486
0.584852,0.361267,-0.87745
0.179202,0.302496,0.12758
0.201348,0.212814,-2.13368
0.240521,1.01451,-0.186213
0.957631,0.52713,-0.176462
0.126765,1.69095,-2.59887
0.914447,1.33117,-0.681151
0.305709,2.57499,2.2641
0.251229,0.703914,-0.65344
0.110954,0.461602,-0.362057
0.898279,0.107184,-0.368906
0.26654,0.0288133,-6.13718
0.850554,3.50941,1.66238
0.641195,0.157491,-41.9378
0.861134,0.184633,-0.228735
0.829945,0.461254,2.32883
0.362633,7.44328,0.645357
0.332449,6.02516,-0.312702
0.738553,0.209948,0.687357
0.503797,0.0106325,1.0223
0.0372176,0.970532,1.3522
0.320426,0.341779,3.95688
0.420781,0.279197,1.50918
0.000195262,0.80257,-3.06976
0.315733,0.777123,0.416631
0.66145,4.33874,-0.278088
0.506897,0.112338,0.323911
0.219169,0.210469,0.203143
0.352679,2.93422,-1.6215
0.681163,0.386916,-0.128013
0.959243,0.0401364,-0.971132
0.308731,1.53626,1.2794
0.0420285,3.64404,0.886973
0.138958,1.02278,2.22888
0.0959288,0.328541,-29.7368
0.588616,0.250564,-1.71955
0.846628,0.293141,-4.26712
0.326029,0.0285234,-0.134193
0.819624,0.13594,14.9951
0.160296,0.175425,0.67608
0.389475,1.21752,-1.81681
0.644238,2.74258,1.40651
0.952946,0.252015,-0.756218
0.0255446,0.574774,-0.594937
0.109071,1.76915,0.320398
0.557015,0.0706342,0.52089
0.368378,0.200958,1.6895
0.876986,0.975953,1.57654
0.562756,0.507236,0.279097
0.204756,0.887748,1.22134
0.816633,0.749351,-64.669
0.439789,1.17153,0.43795
0.406605,0.00882949,-3.90453
0.484511,0.778374,0.366338
0.24315,2.54885,0.0459476
0.523561,0.076139,-4.75369
0.381437,0.010128,-0.318558
